Gender,Married,Education,ApplicantIncome,LoanAmount,Credit_History,Loan_Status
1,0,0,3216,204,0.0,1
1,1,1,11318,188,0.0,1
0,0,1,12780,188,0.0,1
1,0,1,8280,443,1.0,1
0,0,0,4831,105,1.0,0
0,1,1,13720,257,1.0,0
1,0,0,10581,478,0.0,1
1,0,1,2878,429,1.0,1
1,1,0,6084,202,1.0,1
1,0,0,8881,322,1.0,1
1,0,0,5775,501,1.0,1
0,0,0,7038,270,1.0,1
1,1,1,11399,132,1.0,0
1,0,1,8810,280,0.0,1
1,1,0,12056,283,1.0,1
0,1,0,1731,502,0.0,0
1,0,1,11504,186,1.0,1
0,0,1,11304,168,1.0,1
1,0,1,6922,479,0.0,1
1,0,1,5926,125,1.0,1
0,1,1,14348,512,1.0,0
1,1,1,12688,507,1.0,1
1,0,0,1747,105,1.0,1
0,1,1,5878,355,1.0,1
1,0,1,14727,281,1.0,0
0,0,0,11771,394,0.0,1
0,0,1,5241,359,1.0,0
0,0,1,14317,483,0.0,1
0,1,1,14168,413,1.0,1
0,1,0,1562,403,1.0,1
1,0,1,5723,415,1.0,0
1,0,0,3051,333,1.0,1
1,1,1,7806,381,0.0,1
0,1,0,4505,306,1.0,1
0,1,1,4822,176,1.0,1
0,0,1,9497,267,1.0,1
0,1,1,9986,441,1.0,1
1,0,0,13966,478,1.0,1
1,0,1,14016,560,1.0,1
0,1,1,2382,155,1.0,0
0,0,0,1893,394,1.0,0
1,1,0,4239,180,0.0,1
0,0,0,13159,583,1.0,1
0,0,1,5667,266,1.0,1
0,0,0,5913,275,1.0,1
1,0,1,13662,380,0.0,0
1,0,0,6190,517,1.0,1
0,0,0,5974,482,0.0,0
1,1,1,14694,248,1.0,1
0,1,1,5731,355,1.0,1
0,0,1,4277,380,1.0,1
1,1,1,13384,444,1.0,1
0,0,0,2901,377,1.0,0
0,1,0,9586,378,1.0,0
1,1,0,14930,508,1.0,1
0,0,1,2405,305,1.0,1
0,1,1,2029,561,1.0,1
0,0,0,9511,509,1.0,1
1,1,0,8578,587,1.0,1
0,0,1,6118,129,0.0,1
1,1,0,5221,317,1.0,1
0,0,0,10078,521,1.0,0
0,1,0,4121,569,1.0,1
0,0,1,8226,330,0.0,1
0,1,0,2072,458,0.0,1
1,0,1,2143,261,0.0,0
1,1,0,5571,316,1.0,0
0,0,1,9571,327,1.0,0
0,1,0,8513,432,1.0,1
0,0,0,10984,320,0.0,0
0,0,0,13287,333,1.0,1
0,0,1,14334,172,1.0,1
0,0,0,7105,498,1.0,0
0,1,0,12177,194,1.0,0
0,1,1,7182,527,0.0,1
1,1,1,2054,574,0.0,1
1,0,0,11850,194,1.0,1
1,0,0,4893,493,1.0,0
0,0,0,12266,342,1.0,0
0,0,0,11916,472,1.0,1
0,0,0,13301,392,1.0,0
1,1,1,14411,362,0.0,1
0,1,0,11680,223,1.0,0
1,1,1,10635,387,0.0,0
0,0,1,6068,599,0.0,1
1,0,0,10685,366,0.0,1
1,0,1,4959,531,1.0,1
1,0,0,2621,208,1.0,1
0,0,1,7030,447,0.0,0
1,0,1,13138,551,0.0,1
0,0,0,13957,147,0.0,1
0,1,0,6609,400,0.0,0
0,1,1,1555,194,1.0,1
0,0,0,11448,576,1.0,1
0,0,0,10349,132,1.0,1
1,0,1,14744,217,1.0,0
0,1,1,9951,231,1.0,0
0,1,1,6236,350,1.0,1
0,0,0,4109,402,1.0,0
0,1,0,5409,221,1.0,0
0,1,0,1903,317,1.0,0
1,1,1,2294,152,1.0,1
1,0,0,3061,225,0.0,1
0,1,1,10875,258,0.0,1
1,1,1,12333,258,1.0,0
1,0,1,8923,382,1.0,1
0,0,1,12356,188,0.0,1
1,1,1,8295,275,1.0,1
0,0,1,14501,391,1.0,0
1,1,1,13299,532,1.0,1
1,1,0,6992,258,1.0,0
1,0,1,11649,590,1.0,1
0,0,0,11785,348,1.0,1
1,1,0,11444,456,1.0,1
1,0,0,6499,221,1.0,1
0,0,0,7698,336,1.0,1
0,1,0,6697,527,1.0,0
1,1,1,5062,224,1.0,1
0,1,0,3194,414,1.0,1
1,1,0,2355,378,0.0,1
1,1,0,10987,454,1.0,1
0,1,1,6255,423,1.0,1
0,0,0,5121,191,1.0,0
0,0,0,5706,525,1.0,1
1,1,0,2538,204,0.0,1
0,0,0,6096,141,1.0,1
1,0,1,6013,496,0.0,1
0,1,0,5870,228,1.0,1
1,0,1,9161,559,1.0,1
0,0,1,6816,590,0.0,0
1,1,0,4947,152,1.0,1
0,0,0,7350,267,1.0,0
1,0,1,8730,189,0.0,1
0,1,0,4932,346,1.0,1
0,0,0,8616,273,1.0,1
1,0,0,6729,593,1.0,1
0,0,1,13440,471,1.0,1
1,1,1,3741,186,1.0,1
1,1,0,9318,468,1.0,1
0,0,0,13222,249,1.0,1
1,0,1,8498,348,0.0,1
0,1,1,6394,214,1.0,0
0,1,1,11655,279,1.0,1
1,0,1,7944,219,1.0,1
0,1,1,4515,127,1.0,1
1,0,1,8315,408,1.0,1
1,0,1,13259,216,1.0,1
0,1,0,13562,290,1.0,1
0,1,1,6364,244,1.0,1
1,0,1,11176,419,1.0,0
1,0,0,5734,361,1.0,0
0,1,0,6456,241,1.0,0
0,0,0,3839,213,1.0,0
0,1,1,10026,483,1.0,0
0,1,1,8342,372,1.0,1
1,1,0,3358,137,0.0,1
0,1,0,2707,296,0.0,0
1,1,0,2424,112,1.0,1
1,0,1,14768,211,1.0,1
0,1,0,4445,536,1.0,1
1,1,1,6881,236,1.0,1
0,1,1,6929,271,1.0,1
1,1,1,5939,226,0.0,1
0,1,1,9091,461,1.0,1
1,1,0,14444,509,0.0,1
1,1,0,7392,432,0.0,0
0,0,0,13277,118,0.0,1
0,0,1,7445,531,0.0,0
1,0,0,9191,564,1.0,0
1,0,1,14048,307,1.0,1
0,1,1,5527,257,1.0,0
1,0,1,13956,259,0.0,1
0,1,0,14447,433,1.0,0
1,0,1,5795,339,1.0,1
0,0,1,14369,475,1.0,0
1,1,0,8979,178,1.0,0
0,1,0,6161,431,1.0,1
0,0,0,13534,456,0.0,0
1,0,1,3898,430,1.0,1
0,0,1,1527,296,1.0,1
1,0,0,13642,219,1.0,0
0,1,1,3398,347,1.0,0
0,0,1,14419,238,1.0,1
0,0,0,8800,325,1.0,0
1,0,0,3927,182,1.0,1
0,0,0,3125,509,1.0,1
1,0,0,12267,125,0.0,1
0,1,0,3536,227,0.0,0
1,1,0,11002,500,1.0,1
1,1,0,4855,322,1.0,0
1,1,0,8546,438,1.0,0
0,1,1,5220,143,1.0,0
1,0,1,6402,183,1.0,1
0,1,1,11966,506,1.0,1
1,1,1,11766,124,0.0,1
1,0,1,6736,319,1.0,1
1,1,1,9780,392,0.0,0
1,1,1,13496,303,1.0,1
0,1,1,9813,467,1.0,1
1,1,1,6461,292,1.0,0
1,0,1,1532,101,0.0,0
0,0,1,6198,301,1.0,1
1,1,0,10387,453,1.0,1
1,0,1,5341,131,1.0,0
1,1,0,10216,188,1.0,1
1,0,1,14835,301,1.0,1
0,0,0,6944,538,1.0,0
0,0,1,7677,277,1.0,1
1,0,0,9938,292,1.0,1
0,0,1,5426,259,1.0,1
0,0,0,12793,392,1.0,0
1,0,1,11788,303,0.0,0
0,0,0,11654,340,1.0,0
1,0,1,4459,214,1.0,1
0,0,0,3727,309,1.0,1
0,0,0,2893,321,1.0,1
0,1,0,11599,496,1.0,1
1,0,0,3523,281,0.0,0
0,1,0,14525,358,1.0,1
1,0,0,7564,568,0.0,1
1,1,0,9062,525,1.0,0
0,1,0,8139,561,1.0,0
1,1,1,3978,139,1.0,1
0,0,1,8874,429,1.0,0
1,0,1,9429,421,1.0,1
1,0,0,5959,159,1.0,1
0,0,0,7953,592,1.0,0
0,1,1,10673,584,1.0,0
0,0,1,12915,110,1.0,1
0,0,0,9918,219,1.0,1
1,0,0,2766,484,1.0,1
1,0,1,3557,509,1.0,1
1,0,0,9496,141,1.0,0
0,0,1,11943,289,1.0,1
1,0,0,4441,222,1.0,1
0,0,1,1656,288,1.0,1
1,1,1,8498,351,1.0,0
0,1,0,11765,560,1.0,1
1,0,1,13755,191,1.0,0
1,0,0,2260,583,1.0,1
0,0,0,10465,312,1.0,1
1,0,0,7907,417,0.0,0
0,1,0,11244,301,1.0,1
1,1,0,8231,367,1.0,1
1,0,1,2457,593,1.0,1
0,1,0,1753,254,0.0,0
0,1,0,9385,294,1.0,0
1,0,1,3069,127,1.0,0
1,0,0,12910,293,1.0,1
1,0,1,8993,511,1.0,0
1,1,0,9005,598,0.0,1
1,1,1,8383,322,1.0,1
1,0,0,13905,206,1.0,1
0,0,0,12928,248,0.0,0
0,1,0,14337,234,1.0,1
0,1,0,6506,597,1.0,1
1,0,0,14657,194,0.0,1
1,1,1,10499,369,0.0,0
1,0,1,7268,522,1.0,1
0,0,0,6416,473,0.0,0
0,1,1,11473,225,0.0,0
1,1,0,10913,458,0.0,0
1,1,0,9041,428,1.0,1
0,0,0,13355,570,1.0,0
0,0,1,8207,417,1.0,1
0,0,0,4700,111,0.0,1
1,0,1,8057,576,1.0,0
1,0,0,9047,393,1.0,1
1,0,0,10571,541,1.0,0
0,1,1,6588,539,1.0,0
0,0,0,1500,394,1.0,0
1,0,1,1666,441,1.0,1
1,0,0,3563,103,1.0,0
0,0,0,12396,403,1.0,1
1,1,0,9803,490,1.0,1
0,0,1,13131,415,0.0,0
0,1,0,2625,267,1.0,0
1,1,1,4141,107,1.0,1
0,0,0,2929,223,0.0,0
1,0,0,7601,471,1.0,0
0,1,1,11735,413,1.0,0
0,1,0,14294,284,1.0,1
1,0,0,3134,134,1.0,0
0,1,1,10362,172,1.0,1
1,0,1,4611,470,1.0,1
1,0,1,3190,112,1.0,0
0,1,0,9215,138,1.0,1
1,0,1,8140,183,1.0,1
1,0,1,5457,120,1.0,1
1,0,0,10656,352,1.0,1
1,1,1,1780,402,0.0,1
1,1,1,5946,566,1.0,0
1,1,0,11658,357,1.0,0
0,0,1,4308,399,1.0,1
1,1,0,6902,587,0.0,1
0,1,1,3464,129,0.0,1
0,1,1,14515,570,0.0,1
1,0,0,13082,227,1.0,0
0,0,1,2322,410,1.0,1
0,1,0,11129,139,1.0,1
1,1,1,3561,560,1.0,0
1,1,1,6675,196,1.0,1
1,0,0,5365,323,1.0,1
0,1,0,5794,191,1.0,0
0,0,1,14465,379,0.0,1
1,0,1,13728,269,1.0,0
1,0,1,11156,383,0.0,1
0,1,0,1577,321,1.0,0
0,1,0,3659,216,1.0,1
0,0,1,14322,347,1.0,1
0,0,1,4687,460,1.0,1
1,0,1,10857,448,1.0,1
0,0,0,8635,453,1.0,1
0,1,1,2289,534,1.0,1
0,1,0,3063,505,0.0,1
0,0,0,2822,188,1.0,0
1,0,1,14887,177,1.0,1
1,0,0,8173,557,0.0,1
0,1,0,3002,173,1.0,1
0,0,1,8616,491,1.0,0
1,1,1,11183,113,0.0,1
1,0,1,3159,144,1.0,1
0,1,1,11007,137,1.0,1
0,1,1,4562,515,1.0,1
1,0,1,9816,344,0.0,1
1,1,1,4562,161,1.0,0
1,1,0,10210,592,1.0,0
1,1,1,3570,195,1.0,1
1,1,1,5757,422,1.0,1
1,0,1,12368,351,1.0,1
0,0,1,4053,567,0.0,1
1,0,1,14669,160,1.0,1
1,0,1,13627,368,1.0,1
1,0,0,2544,218,1.0,1
1,1,1,11479,186,1.0,1
0,1,0,7457,182,1.0,1
0,1,1,13227,179,1.0,0
1,1,0,6078,327,1.0,1
0,0,0,7121,582,0.0,1
0,0,0,3466,402,1.0,1
0,1,1,12048,210,1.0,1
0,0,1,6469,469,1.0,1
0,1,1,3750,409,1.0,1
0,1,1,13179,170,1.0,1
1,0,1,9833,535,1.0,0
1,0,1,10695,584,1.0,0
1,0,0,11846,427,1.0,1
1,0,0,3514,124,1.0,1
1,0,0,6124,378,1.0,0
0,0,1,5108,301,0.0,0
1,0,1,8219,513,1.0,1
1,1,0,10660,324,1.0,0
0,0,1,5425,366,1.0,1
0,1,1,13650,518,0.0,0
1,1,1,7368,382,1.0,1
0,0,0,12427,216,1.0,1
0,1,0,2304,166,1.0,1
0,0,1,2834,146,1.0,1
0,1,0,13676,340,1.0,1
1,1,0,2167,277,1.0,1
0,1,1,1884,107,0.0,1
1,0,1,12816,282,1.0,1
1,1,0,11300,176,1.0,0
0,1,0,4754,525,1.0,0
0,1,1,4940,166,1.0,1
0,0,1,4248,247,1.0,1
1,1,1,1512,593,1.0,1
0,0,0,9226,272,1.0,1
0,1,0,12699,134,1.0,0
0,1,1,11899,176,0.0,1
0,1,1,6903,503,1.0,1
0,0,1,8954,379,1.0,0
1,1,1,7651,284,1.0,1
0,1,0,13859,154,1.0,0
0,1,1,11837,492,1.0,1
0,1,1,7730,193,1.0,1
1,0,0,11557,572,0.0,1
0,1,1,1600,243,1.0,0
1,1,0,13771,346,1.0,0
1,1,0,14068,538,0.0,1
0,1,0,6478,299,1.0,1
0,0,1,11004,335,1.0,1
0,1,0,12488,413,1.0,1
1,1,1,8034,419,1.0,0
1,0,0,6204,319,0.0,0
1,1,0,1949,431,1.0,0
1,1,0,13131,470,1.0,1
1,1,1,13193,315,1.0,1
1,0,1,4667,148,1.0,1
0,1,0,6880,384,1.0,1
0,0,1,9812,562,1.0,1
1,0,0,13129,217,1.0,1
0,0,0,5356,181,0.0,1
0,0,0,2575,362,1.0,1
1,0,0,5913,176,1.0,1
1,0,1,12414,310,0.0,1
0,0,0,2201,595,1.0,1
1,1,1,4848,590,1.0,1
1,1,0,13360,221,1.0,0
0,0,0,9685,424,1.0,1
1,0,0,12957,189,1.0,1
0,0,0,8336,357,0.0,1
0,0,0,14804,260,1.0,1
0,0,1,9712,275,1.0,1
0,0,1,12138,392,1.0,1
0,1,0,7334,188,0.0,0
1,1,1,3749,226,1.0,0
1,0,1,12205,572,0.0,1
1,0,0,4722,458,1.0,1
1,0,0,6491,385,1.0,1
0,1,0,10874,396,1.0,1
0,0,0,12049,359,1.0,1
1,1,1,9618,438,1.0,1
0,1,1,4051,574,1.0,1
1,1,1,11765,343,1.0,0
1,0,1,9757,210,0.0,1
1,0,0,9602,522,1.0,1
0,1,0,14050,123,1.0,1
0,1,0,10163,149,0.0,0
0,1,0,3714,136,1.0,1
0,1,1,12917,280,1.0,1
1,0,1,10034,352,1.0,1
0,1,0,2217,124,0.0,0
0,0,1,3960,448,1.0,0
0,1,1,13428,224,1.0,1
1,0,0,4755,130,1.0,1
1,1,1,7290,336,1.0,1
0,0,0,12957,326,1.0,0
0,0,1,6834,447,0.0,0
0,0,1,13781,137,1.0,1
0,1,0,8330,482,0.0,1
1,0,0,9254,157,1.0,0
0,1,0,8440,335,0.0,1
0,0,1,12222,280,1.0,1
0,0,0,5132,213,1.0,1
1,1,1,10747,405,0.0,1
1,0,0,1514,231,1.0,1
0,0,1,13081,447,0.0,0
0,1,0,13006,279,1.0,0
0,0,0,9708,514,0.0,1
0,0,1,12273,570,0.0,0
0,0,1,11471,177,1.0,1
1,0,0,3449,319,1.0,1
1,1,1,9772,241,0.0,1
1,0,0,8299,484,1.0,0
0,0,1,8079,142,1.0,1
1,0,1,4579,579,1.0,0
1,0,0,9627,217,1.0,1
1,0,0,10710,158,0.0,1
0,0,1,10471,160,1.0,1
0,0,1,3324,140,1.0,0
1,0,1,7829,373,1.0,1
0,1,1,5364,287,1.0,0
1,1,0,12161,552,0.0,1
1,1,0,4013,589,1.0,1
1,1,1,11822,434,1.0,1
1,0,0,8210,286,1.0,0
0,0,1,10016,525,0.0,1
0,1,1,4990,563,0.0,1
0,1,1,14838,327,1.0,1
0,1,0,10368,263,1.0,1
1,0,1,7625,523,1.0,1
0,0,0,9579,385,0.0,0
1,1,0,11703,201,0.0,0
0,1,1,6388,570,1.0,1
0,1,0,13308,366,1.0,0
0,1,1,12825,223,1.0,1
1,1,1,4204,252,1.0,1
1,0,0,10886,528,1.0,1
1,1,1,7760,278,1.0,1
1,0,0,12767,526,1.0,0
0,1,0,10596,165,1.0,1
1,1,0,6097,198,1.0,1
1,0,1,14586,530,1.0,1
0,1,0,4404,123,1.0,1
0,0,1,12992,432,1.0,1
1,0,1,2623,348,0.0,1
0,1,0,14930,589,1.0,1
1,1,0,8435,264,0.0,1
0,0,1,5816,483,1.0,0
1,0,0,12749,539,0.0,0
1,1,0,3770,193,1.0,1
1,0,0,4224,558,1.0,1
1,1,1,9621,442,1.0,0
1,0,0,9171,223,1.0,1
0,1,1,3758,401,1.0,0
1,0,1,5362,255,1.0,1
1,0,0,10622,448,1.0,0
1,1,0,5146,348,1.0,1
1,0,1,14673,535,1.0,1
1,0,1,8525,370,1.0,0
0,0,0,14049,528,1.0,0
0,0,1,2771,157,0.0,0
1,0,0,13504,294,1.0,1
0,0,1,10489,300,1.0,1
1,0,0,12826,171,1.0,0
0,1,1,4963,594,1.0,1
0,0,0,12279,346,1.0,1
1,0,0,10108,580,0.0,0
0,1,1,13825,197,0.0,0
0,0,0,12047,428,0.0,1
1,0,1,6441,180,1.0,1
1,1,1,2397,524,1.0,0
0,0,1,9744,164,0.0,1
0,0,1,2105,523,1.0,1
0,1,0,5177,104,1.0,1
1,1,1,6047,577,1.0,0
0,0,1,10152,558,0.0,1
0,0,1,2274,383,0.0,0
0,1,0,6756,393,1.0,1
1,0,1,6991,180,0.0,1
1,1,0,5530,597,0.0,1
1,1,0,13019,186,1.0,1
1,1,1,6656,501,1.0,1
0,0,0,7273,392,1.0,0
1,1,1,8675,510,1.0,1
0,1,0,13014,380,0.0,1
0,1,0,12386,296,0.0,1
0,0,1,5018,351,1.0,1
0,0,0,8275,182,0.0,1
1,0,1,9106,126,1.0,0
1,1,0,6878,432,1.0,1
1,0,1,8173,281,0.0,0
1,0,1,7944,234,1.0,1
1,1,1,10176,189,1.0,0
0,1,1,13879,305,1.0,1
1,0,0,10879,126,1.0,0
1,0,1,5227,477,1.0,0
1,1,1,5496,158,1.0,1
1,0,1,12684,171,1.0,1
0,1,1,7881,514,1.0,0
0,1,0,11401,326,1.0,1
0,0,1,8312,190,1.0,1
0,0,0,3489,167,1.0,1
0,0,1,13965,461,0.0,0
1,0,1,5845,359,1.0,0
0,1,1,9674,245,1.0,1
0,0,1,14552,162,1.0,1
0,0,1,13330,442,1.0,0
1,0,1,4214,579,0.0,0
1,1,0,8546,559,1.0,1
0,0,0,5686,279,1.0,1
1,0,1,1838,567,1.0,1
1,1,1,11353,210,1.0,1
0,1,1,7468,290,1.0,0
1,1,0,13956,528,1.0,0
1,1,1,9184,495,1.0,1
1,1,0,8221,491,1.0,0
0,0,0,13386,345,1.0,0
0,1,0,14567,377,1.0,1
0,1,0,9861,446,0.0,1
1,1,0,8005,524,0.0,1
0,1,1,7887,471,1.0,1
1,1,0,9510,396,0.0,1
1,1,0,13925,436,1.0,1
1,1,1,12791,222,1.0,0
0,1,1,14306,156,1.0,0
0,0,0,7976,259,0.0,1
0,0,1,4512,226,1.0,1
0,0,1,8984,324,0.0,1
1,1,1,4110,194,0.0,0
0,1,0,3973,410,1.0,0
1,1,0,6755,105,1.0,1
0,0,1,13453,522,0.0,0
0,1,1,4188,364,1.0,1
0,1,0,6304,333,0.0,1
1,1,0,2790,387,0.0,1
1,0,1,11727,519,1.0,1
1,0,0,9798,483,1.0,1
1,1,0,4107,115,1.0,1
1,0,1,11877,239,0.0,1
0,1,1,9578,396,1.0,1
1,1,0,3188,294,1.0,1
1,0,0,8011,285,1.0,1
1,0,0,9697,574,0.0,1
1,0,1,10214,574,1.0,1
0,0,1,8172,492,0.0,1
1,1,1,4843,224,1.0,1
0,1,1,13587,116,1.0,0
0,0,0,1565,465,1.0,1
0,0,1,4910,488,1.0,1
1,1,1,4481,125,1.0,0
0,1,0,14285,312,0.0,1
1,1,1,7088,484,1.0,1
1,1,0,4315,100,1.0,1
1,0,1,6596,390,1.0,1
1,0,0,3517,364,1.0,1
1,0,0,8173,442,0.0,1
0,1,0,3242,137,1.0,1
0,1,1,7220,332,1.0,0
1,0,0,5009,359,1.0,0
0,0,1,13773,407,1.0,1
1,0,1,7886,502,1.0,1
0,1,1,5034,584,1.0,1
0,0,1,6636,360,0.0,1
0,1,1,7085,575,0.0,1
0,0,1,12474,337,0.0,0
0,0,0,10054,205,1.0,1
1,0,0,12973,346,1.0,0
1,1,1,8658,403,0.0,1
0,1,1,3134,442,1.0,0
1,1,1,2024,546,0.0,1
0,1,1,6426,137,0.0,1
1,1,1,3222,407,1.0,1
0,1,0,10111,442,1.0,1
0,0,0,8429,145,1.0,0
0,1,1,13920,309,1.0,1
1,0,1,7657,192,0.0,0
1,1,0,5364,319,0.0,0
0,0,1,2567,355,0.0,1
0,0,1,11092,236,1.0,0
1,1,1,7938,330,0.0,1
1,0,0,2919,405,0.0,1
1,1,0,8771,301,0.0,0
1,1,1,12825,165,0.0,0
1,1,0,13328,560,1.0,1
0,1,0,5502,137,1.0,0
1,0,1,2129,254,1.0,1
0,1,0,14108,204,1.0,0
0,0,0,14942,354,1.0,1
1,0,0,3334,503,1.0,1
1,0,0,6818,587,1.0,1
0,1,0,6500,545,1.0,1
1,0,0,5631,557,0.0,0
0,1,1,8229,115,1.0,1
1,0,1,3853,178,1.0,1
1,1,1,4555,112,1.0,1
1,1,0,12632,469,1.0,1
0,1,1,9703,201,1.0,1
1,1,0,11822,503,1.0,1
0,0,0,12795,251,1.0,1
1,0,1,11123,588,0.0,1
0,1,0,4657,277,1.0,1
1,0,1,7582,490,0.0,1
0,1,0,7363,186,0.0,0
0,1,1,11126,187,0.0,1
0,0,1,2456,128,1.0,1
0,1,1,5358,488,1.0,1
0,1,1,6308,462,1.0,0
0,1,0,7638,592,1.0,1
1,1,1,13326,518,1.0,1
0,1,0,13595,420,1.0,0
0,0,1,9932,199,1.0,1
0,0,1,9384,214,1.0,1
1,0,1,8541,309,0.0,1
1,1,0,3455,553,1.0,0
1,1,1,11704,442,1.0,1
0,1,1,6491,173,0.0,1
1,1,0,5565,234,0.0,1
1,1,1,4303,527,1.0,1
0,1,0,13595,555,1.0,0
0,0,1,2524,368,1.0,0
1,1,1,10292,449,0.0,1
0,0,1,3829,565,1.0,1
0,1,0,4198,177,0.0,0
0,0,1,6194,558,1.0,1
0,1,1,4526,479,1.0,1
1,0,1,9347,589,1.0,1
0,0,0,10834,224,1.0,1
1,1,0,2511,137,1.0,1
1,1,0,8543,368,1.0,1
1,0,0,7124,409,1.0,1
1,1,0,10795,205,0.0,1
0,1,0,11338,143,0.0,1
0,1,1,3200,324,1.0,0
0,0,1,14744,341,1.0,0
1,1,1,1718,496,0.0,1
1,0,1,13280,252,0.0,1
1,0,1,9578,123,1.0,0
0,1,0,10418,223,1.0,0
1,0,0,8652,384,1.0,1
0,1,0,7326,583,1.0,1
0,1,1,7085,553,1.0,1
0,0,0,14305,501,0.0,1
0,0,1,9558,447,1.0,1
1,0,0,2311,360,1.0,1
0,0,1,6956,245,1.0,0
1,0,0,9177,290,1.0,1
0,1,1,6409,480,1.0,1
1,0,0,6209,264,1.0,0
1,1,1,6021,170,1.0,1
0,1,0,11275,538,1.0,1
0,0,1,5537,300,1.0,0
0,0,1,10574,454,1.0,1
1,0,1,9511,111,1.0,1
0,0,1,1931,151,0.0,1
0,0,0,13726,540,1.0,1
1,1,0,9675,355,1.0,1
0,1,0,10639,401,1.0,1
1,1,1,13599,459,1.0,1
0,0,0,11359,399,1.0,0
1,0,1,12674,586,1.0,0
1,1,0,8048,507,1.0,1
0,0,1,4039,108,1.0,1
1,0,0,11805,239,1.0,1
0,0,1,14699,199,1.0,1
0,1,1,1890,584,1.0,0
1,0,0,1582,236,1.0,0
0,1,0,2502,458,1.0,1
1,0,0,10172,465,1.0,1
1,0,1,10468,471,1.0,1
1,1,1,8896,121,1.0,0
1,0,1,13781,244,1.0,1
1,0,0,11446,260,0.0,1
1,0,1,10940,348,0.0,0
1,1,0,10828,274,1.0,0
1,0,1,12391,187,1.0,1
0,0,0,4756,498,1.0,1
0,0,1,11227,576,0.0,1
1,0,1,4744,579,1.0,1
0,0,0,7507,132,1.0,1
0,1,1,2022,576,0.0,1
0,1,1,3194,370,1.0,1
0,0,0,3752,382,1.0,1
0,0,1,6337,325,1.0,0
0,1,0,13301,544,0.0,1
1,0,0,8826,551,0.0,1
0,0,1,9969,596,1.0,0
0,0,1,1647,211,1.0,0
0,0,1,9648,181,1.0,1
0,0,0,14565,312,1.0,1
1,0,1,14894,403,1.0,1
1,0,0,14206,107,1.0,1
1,0,1,12277,233,1.0,0
1,1,1,13346,546,1.0,1
0,1,0,5120,217,1.0,1
1,0,1,12131,183,1.0,0
1,0,1,14944,357,0.0,0
1,0,1,10631,342,1.0,1
1,0,1,5209,336,1.0,0
0,1,1,5837,249,1.0,1
1,1,0,6594,473,1.0,1
0,1,1,10915,120,0.0,0
1,1,0,8972,233,1.0,1
0,0,1,4863,478,0.0,1
0,0,1,4523,195,0.0,1
1,0,0,3317,553,1.0,0
1,1,1,13064,112,1.0,0
1,0,1,2183,100,1.0,1
1,0,0,7007,249,0.0,1
0,1,0,8231,216,1.0,1
0,1,1,10924,251,0.0,1
1,1,0,13077,163,1.0,1
1,1,0,10308,524,1.0,1
0,1,0,11765,577,1.0,1
1,0,0,4410,249,1.0,1
0,0,1,14799,416,1.0,1
1,1,1,3517,463,1.0,1
0,0,0,5723,111,1.0,0
0,0,1,14200,189,1.0,1
0,0,0,3684,487,1.0,1
0,0,1,2857,182,1.0,0
0,1,1,8191,563,1.0,1
1,0,0,8031,349,1.0,1
0,0,0,6166,483,1.0,1
1,0,1,8897,495,1.0,1
0,1,1,12755,132,1.0,1
0,0,1,3968,248,1.0,1
1,1,0,8791,227,1.0,0
1,1,1,8755,199,0.0,1
1,1,0,5420,556,1.0,1
1,1,0,5736,586,0.0,1
0,0,0,3439,461,1.0,1
1,1,1,5356,592,0.0,1
0,1,0,1550,427,1.0,1
1,1,1,8630,311,1.0,1
1,1,0,12668,173,1.0,1
0,1,1,2860,195,1.0,0
0,0,1,8305,191,0.0,1
1,1,0,13428,429,1.0,1
0,0,0,13494,427,1.0,1
0,0,1,13494,535,1.0,0
0,1,1,10057,274,1.0,0
0,0,0,12647,324,0.0,0
0,0,0,7530,414,1.0,0
0,0,1,4545,274,0.0,0
0,1,1,11695,155,1.0,0
0,1,0,12593,596,0.0,1
1,1,1,1757,368,1.0,1
0,1,0,13151,527,1.0,0
1,1,0,1544,134,1.0,0
0,1,0,9960,218,1.0,0
0,1,0,2834,470,1.0,1
0,0,1,2171,512,1.0,0
0,0,0,8500,155,1.0,0
1,1,0,5138,488,0.0,1
1,0,1,7585,550,1.0,1
0,1,1,1734,408,1.0,0
1,1,0,8334,456,0.0,1
0,1,0,4707,475,1.0,1
0,0,0,7064,415,1.0,1
1,1,0,3900,204,1.0,1
1,1,0,11109,489,0.0,0
0,1,0,6589,275,0.0,1
0,1,1,14062,205,0.0,1
1,0,1,9051,179,0.0,1
0,1,0,6505,262,1.0,0
1,0,1,8990,501,1.0,0
0,0,1,12946,366,1.0,1
0,1,0,9240,150,0.0,0
1,1,1,10131,476,0.0,1
1,0,1,6682,378,1.0,1
1,0,0,14659,402,1.0,1
0,0,0,2150,174,0.0,0
0,0,0,1533,542,1.0,1
0,1,1,12444,540,1.0,0
0,0,0,14654,448,1.0,1
1,0,1,4532,226,0.0,1
0,0,0,14619,345,1.0,1
0,0,0,9144,411,1.0,0
0,1,0,2610,333,1.0,1
1,1,0,12973,254,1.0,1
0,1,1,10153,172,1.0,0
0,0,1,10013,518,0.0,1
1,0,0,6010,538,1.0,0
0,1,1,3374,236,0.0,1
0,1,0,4539,373,1.0,1
1,0,0,11929,143,0.0,1
0,1,1,13713,346,1.0,1
0,0,1,2756,248,1.0,1
0,0,0,12131,155,1.0,1
